ImagesNames;SequenceID;Length;Annotation;box_standard;box_small;deployment
['RCNX1766.JPG'];1710;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1769.JPG'];1711;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1761.JPG'];1712;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1767.JPG'];1713;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1762.JPG'];1714;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1763.JPG'];1715;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1764.JPG'];1716;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1768.JPG'];1717;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1765.JPG'];1718;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1770.JPG'];1719;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1795.JPG'];1730;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1793.JPG'];1731;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1796.JPG'];1732;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1791.JPG'];1733;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1799.JPG'];1734;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1792.JPG'];1735;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1794.JPG'];1736;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1797.JPG'];1737;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1798.JPG'];1738;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1800.JPG'];1739;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1771.JPG'];1740;1;['Common Moorhen'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1777.JPG'];1741;1;['Common Moorhen'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1778.JPG'];1742;1;['Common Moorhen'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1772.JPG'];1743;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1773.JPG'];1744;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1774.JPG'];1745;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1775.JPG'];1746;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1776.JPG'];1747;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1779.JPG'];1748;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1780.JPG'];1749;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1804.JPG'];1750;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1807.JPG'];1751;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1801.JPG'];1752;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1808.JPG'];1753;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1806.JPG'];1754;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1803.JPG'];1755;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1813.JPG'];1756;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1816.JPG'];1757;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1819.JPG'];1758;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1814.JPG'];1759;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1802.JPG'];1760;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1805.JPG'];1761;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1809.JPG'];1762;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1810.JPG'];1763;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1811.JPG'];1764;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1812.JPG'];1765;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1815.JPG'];1766;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1817.JPG'];1767;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1818.JPG'];1768;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1820.JPG'];1769;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1832.JPG'];1770;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1833.JPG'];1771;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1835.JPG'];1772;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1837.JPG'];1773;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1834.JPG'];1774;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1831.JPG'];1775;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1839.JPG'];1776;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1836.JPG'];1777;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1838.JPG'];1778;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1840.JPG'];1779;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1822.JPG'];1780;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1826.JPG'];1781;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1829.JPG'];1782;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1821.JPG'];1783;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1823.JPG'];1784;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1824.JPG'];1785;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1825.JPG'];1786;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1827.JPG'];1787;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1828.JPG'];1788;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1830.JPG'];1789;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1850.JPG'];1790;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1844.JPG'];1791;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1848.JPG'];1792;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1842.JPG'];1793;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1849.JPG'];1794;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1846.JPG'];1795;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1843.JPG'];1796;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1845.JPG'];1797;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1847.JPG'];1798;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1841.JPG'];1799;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1852.JPG'];1800;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1859.JPG'];1801;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1858.JPG'];1802;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1856.JPG'];1803;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1854.JPG'];1804;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1857.JPG'];1805;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1851.JPG'];1806;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1853.JPG'];1807;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1855.JPG'];1808;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1860.JPG'];1809;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1866.JPG'];1810;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1864.JPG'];1811;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1861.JPG'];1812;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1863.JPG'];1813;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1865.JPG'];1814;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1870.JPG'];1815;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1862.JPG'];1816;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1867.JPG'];1817;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1868.JPG'];1818;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1869.JPG'];1819;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1877.JPG'];1820;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1875.JPG'];1821;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1871.JPG'];1822;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1874.JPG'];1823;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1876.JPG'];1824;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1872.JPG'];1825;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1878.JPG'];1826;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1879.JPG'];1827;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1873.JPG'];1828;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1880.JPG'];1829;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1882.JPG'];1830;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1889.JPG'];1831;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1890.JPG'];1832;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1885.JPG'];1833;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1881.JPG'];1834;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1884.JPG'];1835;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1886.JPG'];1836;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1887.JPG'];1837;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1888.JPG'];1838;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1883.JPG'];1839;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1892.JPG'];1840;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1893.JPG'];1841;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1899.JPG'];1842;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1896.JPG'];1843;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1897.JPG'];1844;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1898.JPG'];1845;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1895.JPG'];1846;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1891.JPG'];1847;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1894.JPG'];1848;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1900.JPG'];1849;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1904.JPG'];1850;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1906.JPG'];1851;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1908.JPG'];1852;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1909.JPG'];1853;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1901.JPG'];1854;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1912.JPG'];1855;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1905.JPG'];1856;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1911.JPG'];1857;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1913.JPG'];1858;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1914.JPG'];1859;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1902.JPG'];1860;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1903.JPG'];1861;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1907.JPG'];1862;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1910.JPG'];1863;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1915.JPG'];1864;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1916.JPG'];1865;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1917.JPG'];1866;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1918.JPG'];1867;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1919.JPG'];1868;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1920.JPG'];1869;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1922.JPG'];1870;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1936.JPG'];1871;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1924.JPG'];1872;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1925.JPG'];1873;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1935.JPG'];1874;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1921.JPG'];1875;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1926.JPG'];1876;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1928.JPG'];1877;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1931.JPG'];1878;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1929.JPG'];1879;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1933.JPG'];1880;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1923.JPG'];1881;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1927.JPG'];1882;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1930.JPG'];1883;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1932.JPG'];1884;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1934.JPG'];1885;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1937.JPG'];1886;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1938.JPG'];1887;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1939.JPG'];1888;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1940.JPG'];1889;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1947.JPG'];1890;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1943.JPG'];1891;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1945.JPG'];1892;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1948.JPG'];1893;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1949.JPG'];1894;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1941.JPG'];1895;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1942.JPG'];1896;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1944.JPG'];1897;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1946.JPG'];1898;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1950.JPG'];1899;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1951.JPG'];1900;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1952.JPG'];1901;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1956.JPG'];1902;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1959.JPG'];1903;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1953.JPG'];1904;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1954.JPG'];1905;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1955.JPG'];1906;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1957.JPG'];1907;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1958.JPG'];1908;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1960.JPG'];1909;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1963.JPG'];1910;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1966.JPG'];1911;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1969.JPG'];1912;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1965.JPG'];1913;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1964.JPG'];1914;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1967.JPG'];1915;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1961.JPG'];1916;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1962.JPG'];1917;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1968.JPG'];1918;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1970.JPG'];1919;1;['Common Moorhen'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
